0	2	7	6	0.485967	0.320639	387
1	0	1	2	0.565297	0.23391	387
1	1	1	2	0.49103	0.304413	387
1	2	1	2	0.490006	0.300686	387
1	0	1	3	0.620454	0.258118	387
1	1	1	3	0.550174	0.257414	387
1	2	1	3	0.551712	0.2398	387
1	0	1	4	0.584126	0.249978	387
1	1	1	4	0.53187	0.26439	387
1	2	1	4	0.46003	0.248772	387
1	0	1	5	0.609511	0.239668	387
1	1	1	5	0.566668	0.236224	387
1	2	1	5	0.537702	0.235962	387
1	0	1	6	0.646609	0.24342	387
1	1	1	6	0.525071	0.258865	387
1	2	1	6	0.510144	0.224789	387
1	0	1	7	0.544812	0.262877	387
1	1	1	7	0.576592	0.239165	387
1	2	1	7	0.529418	0.238116	387
1	0	2	1	0.565297	0.251573	387
1	1	2	1	0.49103	0.257759	387
1	2	2	1	0.490006	0.245998	387
1	0	2	3	0.437747	0.31767	387
1	1	2	3	0.374837	0.303117	387
1	2	2	3	0.418504	0.284354	387
1	0	2	4	0.476649	0.280547	387
1	1	2	4	0.50299	0.257832	387
1	2	2	4	0.445668	0.252876	387
1	0	2	5	0.509334	0.27625	387
1	1	2	5	0.445035	0.270015	387
1	2	2	5	0.484681	0.253955	387
1	0	2	6	0.536208	0.282946	387
1	1	2	6	0.452993	0.273761	387
1	2	2	6	0.492026	0.230307	387
1	0	2	7	0.383656	0.296471	387
1	1	2	7	0.477101	0.265954	387
1	2	2	7	0.405272	0.276507	387
1	0	3	1	0.620454	0.236448	387
1	1	3	1	0.550174	0.247908	387
1	2	3	1	0.551712	0.225188	387
1	0	3	2	0.437747	0.27789	387
1	1	3	2	0.374837	0.34477	387
1	2	3	2	0.418504	0.326391	387
1	0	3	4	0.608755	0.238829	387
1	1	3	4	0.539007	0.261572	387
1	2	3	4	0.559186	0.216881	387
1	0	3	5	0.619961	0.234769	387
1	1	3	5	0.541973	0.245751	387
1	2	3	5	0.599635	0.212581	387
1	0	3	6	0.58844	0.273473	387
1	1	3	6	0.50288	0.267018	387
1	2	3	6	0.544247	0.213863	387
1	0	3	7	0.589425	0.24396	387
1	1	3	7	0.553503	0.248513	387
1	2	3	7	0.582152	0.218723	387
1	0	4	1	0.584126	0.238199	387
1	1	4	1	0.53187	0.254939	387
1	2	4	1	0.46003	0.254815	387
1	0	4	2	0.476649	0.249052	387
1	1	4	2	0.50299	0.299887	387
1	2	4	2	0.445668	0.317546	387
1	0	4	3	0.608755	0.253887	387
1	1	4	3	0.539007	0.261941	387
1	2	4	3	0.559186	0.236918	387
1	0	4	5	0.638742	0.211182	387
1	1	4	5	0.558917	0.237118	387
1	2	4	5	0.503565	0.246393	387
1	0	4	6	0.588371	0.265534	387
1	1	4	6	0.602276	0.227772	387
1	2	4	6	0.526998	0.219449	387
1	0	4	7	0.551487	0.245063	387
1	1	4	7	0.588481	0.234076	387
1	2	4	7	0.510789	0.244538	387
1	0	5	1	0.609511	0.241623	387
1	1	5	1	0.566668	0.241359	387
1	2	5	1	0.537702	0.230129	387
1	0	5	2	0.509334	0.254583	387
1	1	5	2	0.445035	0.321684	387
1	2	5	2	0.484681	0.30274	387
1	0	5	3	0.619961	0.258375	387
1	1	5	3	0.541973	0.260721	387
1	2	5	3	0.599635	0.22078	387
1	0	5	4	0.638742	0.224635	387
1	1	5	4	0.558917	0.253513	387
1	2	5	4	0.503565	0.235534	387
1	0	5	6	0.628607	0.253023	387
1	1	5	6	0.624863	0.217852	387
1	2	5	6	0.567687	0.205943	387
1	0	5	7	0.634407	0.22338	387
1	1	5	7	0.606545	0.226468	387
1	2	5	7	0.523364	0.240225	387
1	0	6	1	0.646609	0.223707	387
1	1	6	1	0.525071	0.243106	387
1	2	6	1	0.510144	0.239477	387
1	0	6	2	0.536208	0.244925	387
1	1	6	2	0.452993	0.304374	387
1	2	6	2	0.492026	0.299901	387
1	0	6	3	0.58844	0.27436	387
1	1	6	3	0.50288	0.25933	387
1	2	6	3	0.544247	0.242621	387
1	0	6	4	0.588371	0.248089	387
1	1	6	4	0.602276	0.22815	387
1	2	6	4	0.526998	0.227914	387
1	0	6	5	0.628607	0.230652	387
1	1	6	5	0.624863	0.20315	387
1	2	6	5	0.567687	0.22496	387
1	0	6	7	0.504858	0.278555	387
1	1	6	7	0.595061	0.21625	387
1	2	6	7	0.531032	0.23755	387
1	0	7	1	0.544812	0.270334	387
1	1	7	1	0.576592	0.237326	387
1	2	7	1	0.529418	0.232991	387
1	0	7	2	0.383656	0.293164	387
1	1	7	2	0.477101	0.309823	387
1	2	7	2	0.405272	0.330704	387
1	0	7	3	0.589425	0.273873	387
1	1	7	3	0.553503	0.256058	387
1	2	7	3	0.582152	0.227902	387
1	0	7	4	0.551487	0.264042	387
1	1	7	4	0.588481	0.241006	387
1	2	7	4	0.510789	0.233222	387
1	0	7	5	0.634407	0.227858	387
1	1	7	5	0.606545	0.219945	387
1	2	7	5	0.523364	0.241012	387
1	0	7	6	0.504858	0.311699	387
1	1	7	6	0.595061	0.230846	387
1	2	7	6	0.531032	0.218181	387
