-0.400000	65.598856	65.598856	65.598856	60.000000
-0.300000	57.532962	57.532962	57.532962	60.000000
-0.200000	32.213068	32.213068	32.213068	60.000000
-0.100000	68.251547	68.251547	68.251547	60.000000
-0.000000	60.056292	60.056292	60.056292	60.000000
0.100000	54.814457	54.814457	54.814457	60.000000
0.200000	74.975604	74.975604	74.975604	60.000000
0.300000	74.705858	74.705858	74.705858	60.000000
0.400000	72.925808	72.925808	72.925808	60.000000
0.500000	79.667851	79.667851	79.667851	60.000000
0.600000	73.769285	73.769285	73.769285	60.000000
0.700000	79.549315	79.549315	79.549315	60.000000
0.800000	60.751381	60.751381	60.751381	60.000000
0.900000	64.426034	64.426034	64.426034	60.000000
1.000000	55.954262	55.954262	55.954262	60.000000
1.100000	66.168290	66.168290	66.168290	60.000000
1.200000	38.772615	38.772615	38.772615	60.000000
1.300000	50.337508	50.337508	50.337508	60.000000
1.400000	27.711772	27.711772	27.711772	60.000000
1.500000	43.854381	43.854381	43.854381	60.000000
1.600000	50.283419	50.283419	50.283419	60.000000
1.700000	35.704419	35.704419	35.704419	60.000000
1.800000	66.861040	66.861040	66.861040	60.000000
1.900000	53.981638	53.981638	53.981638	60.000000
2.000000	54.668465	54.668465	54.668465	60.000000
2.100000	35.791525	35.791525	35.791525	60.000000
2.200000	31.818302	31.818302	31.818302	60.000000
2.300000	38.794255	38.794255	38.794255	60.000000
2.400000	42.170943	42.170943	42.170943	60.000000
2.500000	62.277294	62.277294	62.277294	60.000000
2.600000	43.150514	43.150514	43.150514	60.000000
2.700000	42.600186	42.600186	42.600186	60.000000
2.800000	39.348382	39.348382	39.348382	60.000000
2.900000	33.830823	33.830823	33.830823	60.000000
3.000000	49.391124	49.391124	49.391124	60.000000
3.100000	29.070378	29.070378	29.070378	60.000000
3.200000	21.906641	21.906641	21.906641	60.000000
3.300000	11.898253	11.898253	11.898253	60.000000
3.400000	2.290317	2.290317	2.290317	60.000000
3.500000	6.944776	6.944776	6.944776	60.000000
3.600000	-22.430685	-22.430685	-22.430685	60.000000
3.700000	-18.537523	-18.537523	-18.537523	60.000000
3.800000	-0.728723	-0.728723	-0.728723	60.000000
3.900000	-33.273172	-33.273172	-33.273172	60.000000
4.000000	-12.666425	-12.666425	-12.666425	60.000000
4.100000	-13.780268	-13.780268	-13.780268	60.000000
4.200000	-20.709571	-20.709571	-20.709571	60.000000
4.300000	-32.981946	-32.981946	-32.981946	60.000000
4.400000	-21.970820	-21.970820	-21.970820	60.000000
4.500000	-16.014959	-16.014959	-16.014959	60.000000
4.600000	-49.498092	-49.498092	-49.498092	60.000000
4.700000	-14.056955	-14.056955	-14.056955	60.000000
4.800000	-14.658042	-14.658042	-14.658042	60.000000
4.900000	-4.930939	-4.930939	-4.930939	60.000000
5.000000	-4.580498	-4.580498	-4.580498	60.000000
5.100000	-19.260014	-19.260014	-19.260014	60.000000
5.200000	-9.286541	-9.286541	-9.286541	60.000000
5.300000	-26.550907	-26.550907	-26.550907	60.000000
5.400000	-6.854974	-6.854974	-6.854974	60.000000
5.500000	-10.047904	-10.047904	-10.047904	60.000000
5.600000	19.131345	19.131345	19.131345	60.000000
5.700000	3.154307	3.154307	3.154307	60.000000
5.800000	9.906907	9.906907	9.906907	60.000000
5.900000	6.635279	6.635279	6.635279	60.000000
6.000000	-1.078678	-1.078678	-1.078678	60.000000
6.100000	-8.306248	-8.306248	-8.306248	60.000000
6.200000	-18.082802	-18.082802	-18.082802	60.000000
6.300000	-19.564462	-19.564462	-19.564462	60.000000
6.400000	-18.330970	-18.330970	-18.330970	60.000000
6.500000	-41.205418	-41.205418	-41.205418	60.000000
6.600000	-17.688404	-17.688404	-17.688404	60.000000
6.700000	-31.971980	-31.971980	-31.971980	60.000000
6.800000	-46.651898	-46.651898	-46.651898	60.000000
6.900000	-53.408801	-53.408801	-53.408801	60.000000
7.000000	-21.796955	-21.796955	-21.796955	60.000000
7.100000	-22.647607	-22.647607	-22.647607	60.000000
7.200000	-14.453886	-14.453886	-14.453886	60.000000
7.300000	-14.496882	-14.496882	-14.496882	60.000000
7.400000	5.465957	5.465957	5.465957	60.000000
7.500000	-21.354772	-21.354772	-21.354772	60.000000
7.600000	3.490193	3.490193	3.490193	60.000000
7.700000	-20.918254	-20.918254	-20.918254	60.000000
7.800000	15.959558	15.959558	15.959558	60.000000
7.900000	-7.482988	-7.482988	-7.482988	60.000000
8.000000	7.042106	7.042106	7.042106	60.000000
8.100000	-6.889552	-6.889552	-6.889552	60.000000
8.200000	11.960291	11.960291	11.960291	60.000000
8.300000	-19.971308	-19.971308	-19.971308	60.000000
8.400000	-14.173954	-14.173954	-14.173954	60.000000
8.500000	3.071828	3.071828	3.071828	60.000000
8.600000	-15.613146	-15.613146	-15.613146	60.000000
8.700000	-16.382019	-16.382019	-16.382019	60.000000
8.800000	-21.863679	-21.863679	-21.863679	60.000000
8.900000	-16.112397	-16.112397	-16.112397	60.000000
9.000000	-23.696311	-23.696311	-23.696311	60.000000
9.100000	-33.948873	-33.948873	-33.948873	60.000000
9.200000	-41.455676	-41.455676	-41.455676	60.000000
9.300000	-33.553385	-33.553385	-33.553385	60.000000
9.400000	-33.794043	-33.794043	-33.794043	60.000000
9.500000	-21.459033	-21.459033	-21.459033	60.000000
9.600000	-28.930503	-28.930503	-28.930503	60.000000
9.700000	-46.288253	-46.288253	-46.288253	60.000000
9.800000	-44.696834	-44.696834	-44.696834	60.000000
9.900000	-12.877655	-12.877655	-12.877655	60.000000
10.000000	-34.385094	-34.385094	-34.385094	60.000000
